"ITTER107","Territorio","TIPO_DATO15","Funzioni biometriche","SEXISTAT1","Sesso","ETA1","Età e classi di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2005","2005",18.78158,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2006","2006",18.21822,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2007","2007",18.26484,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2008","2008",18.07265,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2009","2009",17.62852,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2010","2010",16.86554,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2011","2011",15.99233,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2012","2012",16.06079,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2013","2013",15.43473,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2014","2014",14.75441,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2015","2015",15.86329,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2016","2016",15.45302,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2004","2004",39.99974,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2005","2005",38.83915,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2006","2006",36.45844,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2007","2007",35.88682,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2008","2008",35.35617,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2009","2009",34.18956,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2010","2010",32.23798,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2011","2011",30.40289,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2012","2012",30.21341,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2013","2013",28.30007,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2014","2014",27.44441,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2015","2015",29.38064,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2016","2016",28.8067,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2004","2004",25.47275,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2005","2005",24.70129,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2006","2006",23.05615,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2007","2007",22.91833,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2008","2008",23.01919,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2009","2009",23.73723,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2010","2010",22.76692,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2011","2011",21.99057,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2012","2012",21.37059,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2013","2013",20.42178,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2014","2014",19.96454,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2015","2015",20.42161,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2016","2016",19.88252,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2004","2004",49.36633,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2005","2005",49.14596,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2006","2006",47.34829,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2007","2007",47.07733,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2008","2008",45.20648,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2009","2009",45.55879,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2010","2010",42.6697,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2011","2011",43.24663,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2012","2012",42.29333,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2013","2013",40.65147,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2014","2014",38.97357,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2015","2015",39.70248,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2016","2016",37.70687,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2004","2004",28.20595,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2005","2005",28.63178,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2006","2006",27.65256,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2007","2007",28.04209,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2008","2008",26.76619,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2009","2009",27.02942,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2010","2010",26.66227,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2011","2011",25.65287,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2012","2012",25.91936,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2013","2013",24.56445,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2014","2014",23.27833,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2015","2015",24.72135,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77 anni","2016","2016",22.67606,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2004","2004",48.87643,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2005","2005",47.00475,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2006","2006",44.29403,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2007","2007",43.2663,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2008","2008",42.35539,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2009","2009",42.18654,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2010","2010",40.07145,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2011","2011",38.46582,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2012","2012",38.37792,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2013","2013",35.94781,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2014","2014",35.3749,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2015","2015",35.05059,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77 anni","2016","2016",32.69536,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2004","2004",28.33798,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2005","2005",28.40353,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2006","2006",27.29865,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2007","2007",26.88888,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2008","2008",26.95522,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2009","2009",26.19146,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2010","2010",25.44969,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2011","2011",24.97236,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2012","2012",23.97091,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2013","2013",23.63258,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2014","2014",22.39047,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2015","2015",23.78378,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2016","2016",21.55359,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y78","78 anni","2004","2004",54.40717,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y78","78 anni","2005","2005",53.52989,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y78","78 anni","2006","2006",51.46865,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y78","78 anni","2007","2007",49.76746,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y78","78 anni","2008","2008",50.50166,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y78","78 anni","2009","2009",47.95712,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y78","78 anni","2010","2010",46.23588,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y78","78 anni","2011","2011",44.59744,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y78","78 anni","2012","2012",43.66225,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y78","78 anni","2013","2013",41.34951,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y78","78 anni","2014","2014",39.49359,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y78","78 anni","2015","2015",40.40383,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y78","78 anni","2016","2016",37.3636,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2004","2004",21.47811,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2005","2005",22.6289,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2006","2006",21.25608,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2007","2007",21.30317,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2008","2008",21.47161,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2009","2009",20.75804,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2010","2010",20.45537,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2011","2011",19.93581,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2012","2012",19.09665,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2013","2013",18.40687,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2014","2014",17.7126,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2015","2015",19.28319,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2016","2016",18.73082,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2004","2004",40.23337,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2005","2005",39.92169,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2006","2006",38.03716,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2007","2007",38.74296,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2008","2008",37.3904,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2009","2009",36.04772,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2010","2010",35.25326,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2011","2011",34.59042,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2012","2012",33.69016,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2013","2013",31.96052,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2014","2014",31.76574,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2015","2015",32.7402,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2016","2016",31.49535,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2004","2004",38.24415,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2005","2005",37.06761,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2006","2006",35.22138,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2007","2007",34.22357,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2008","2008",34.27351,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2009","2009",33.0564,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2010","2010",30.83748,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2011","2011",30.28525,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2012","2012",29.43876,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2013","2013",27.4965,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2014","2014",27.64752,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2015","2015",29.71926,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75 anni","2016","2016",27.74041,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2004","2004",19.38645,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2005","2005",18.69768,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2006","2006",18.44445,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2007","2007",17.96557,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2008","2008",17.96658,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2009","2009",17.27144,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2010","2010",16.88343,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75 anni","2011","2011",16.90071,,
